algo,seed,step,episode_return
dqn,2,3319,-69.6
dqn,2,3320,-10.0
dqn,2,3324,-10.0
dqn,2,3326,-48.9
dqn,2,3331,-30.9
dqn,2,3333,-38.7
dqn,2,3338,-34.5
dqn,2,3341,-10.0
dqn,2,3345,-30.3
dqn,2,3347,-44.7
dqn,2,3355,-41.1
dqn,2,3366,-10.0
dqn,2,3375,-10.0
dqn,2,3386,-10.0
dqn,2,3387,-47.4
dqn,2,3393,-10.0
dqn,2,3396,-10.0
dqn,2,3398,-86.7
dqn,2,3401,-42.9
dqn,2,3402,-10.0
dqn,2,3404,-61.2
dqn,2,3405,-48.6
dqn,2,3407,-56.4
dqn,2,3408,-10.0
dqn,2,3410,-10.0
dqn,2,3419,-10.0
dqn,2,3423,-60.6
dqn,2,3425,-10.0
dqn,2,3428,-38.1
dqn,2,3429,-10.0
dqn,2,3432,-43.8
dqn,2,3433,-47.1
dqn,2,3434,-10.0
dqn,2,3437,-78.0
dqn,2,3440,-48.0
dqn,2,3442,-10.0
dqn,2,3443,-10.0
dqn,2,3445,-10.0
dqn,2,3447,-42.9
dqn,2,3448,-10.0
dqn,2,3449,-47.1
dqn,2,3450,-10.0
dqn,2,3451,-10.0
dqn,2,3452,-40.2
dqn,2,3453,-10.0
dqn,2,3468,-36.9
dqn,2,3472,-10.0
dqn,2,3478,-28.2
dqn,2,3483,-84.3
dqn,2,3486,-10.0
dqn,2,3492,-33.0
dqn,2,3504,-10.0
dqn,2,3505,-10.0
dqn,2,3510,-45.9
dqn,2,3520,-10.0
dqn,2,3525,-10.0
dqn,2,3526,-10.0
dqn,2,3527,-10.0
dqn,2,3528,-56.7
dqn,2,3531,-10.0
dqn,2,3548,-21.0
dqn,2,3551,-10.0
dqn,2,3558,-10.0
dqn,2,3559,-10.0
dqn,2,3566,-10.0
dqn,2,3568,-10.0
dqn,2,3573,-10.0
dqn,2,3575,-31.2
dqn,2,3581,-43.8
dqn,2,3584,-48.0
dqn,2,3595,-10.0
dqn,2,3596,-10.0
dqn,2,3601,-45.9
dqn,2,3602,-47.4
dqn,2,3603,-10.0
dqn,2,3613,-10.0
dqn,2,3617,-46.5
dqn,2,3623,-52.5
dqn,2,3629,-47.4
dqn,2,3634,-44.1
dqn,2,3639,-10.0
dqn,2,3654,-10.0
dqn,2,3659,-34.5
dqn,2,3660,-42.9
dqn,2,3684,-10.0
dqn,2,3687,-10.0
dqn,2,3690,-10.0
dqn,2,3691,-35.7
dqn,2,3694,-33.6
dqn,2,3695,-53.7
dqn,2,3708,-10.0
dqn,2,3714,-32.1
dqn,2,3715,-10.0
dqn,2,3721,-30.0
dqn,2,3723,-72.3
dqn,2,3725,-56.4
dqn,2,3734,-46.2
dqn,2,3739,-10.0
dqn,2,3740,-10.0
dqn,2,3748,-30.0
dqn,2,3750,-47.1
dqn,2,3755,-41.1
dqn,2,3759,-10.0
dqn,2,3760,-33.6
dqn,2,3767,-10.0
dqn,2,3780,-10.0
dqn,2,3782,-10.0
dqn,2,3786,-24.9
dqn,2,3799,-10.0
dqn,2,3800,-54.0
dqn,2,3802,-10.0
dqn,2,3809,-38.4
dqn,2,3810,-48.9
dqn,2,3812,-44.4
dqn,2,3813,-10.0
dqn,2,3815,-10.0
dqn,2,3817,-10.0
dqn,2,3818,-45.3
dqn,2,3827,-46.5
dqn,2,3830,-44.4
dqn,2,3836,-60.3
dqn,2,3860,-10.0
dqn,2,3862,-67.8
dqn,2,3864,-10.0
dqn,2,3870,-84.0
dqn,2,3877,-40.5
dqn,2,3884,-29.1
dqn,2,3897,-10.0
dqn,2,3898,-10.0
dqn,2,3930,-33.9
dqn,2,3938,-36.3
dqn,2,3952,-60.9
dqn,2,3954,-10.0
dqn,2,3956,-10.0
dqn,2,3966,-40.5
dqn,2,3984,-20.7
dqn,2,3987,-48.0
dqn,2,3995,-10.0
dqn,2,3997,-42.6
dqn,2,3999,-10.0
dqn,2,4001,-38.4
dqn,2,4006,-10.0
dqn,2,4025,-10.0
dqn,2,4034,-48.9
dqn,2,4038,-45.9
dqn,2,4039,-31.5
dqn,2,4041,-54.6
dqn,2,4043,-31.2
dqn,2,4072,-40.2
dqn,2,4114,-10.0
dqn,2,4120,-10.0
dqn,2,4135,-49.8
dqn,2,4147,-45.3
dqn,2,4148,-10.0
dqn,2,4149,-10.0
dqn,2,4152,-10.0
dqn,2,4171,-30.3
dqn,2,4179,-51.9
dqn,2,4185,-10.0
dqn,2,4186,-48.6
dqn,2,4190,-42.3
dqn,2,4193,-67.5
dqn,2,4203,-10.0
dqn,2,4204,-10.0
dqn,2,4206,-61.2
dqn,2,4212,-10.0
dqn,2,4218,-10.0
dqn,2,4226,-10.0
dqn,2,4232,-38.7
dqn,2,4237,-10.0
dqn,2,4242,-41.7
dqn,2,4250,-39.0
dqn,2,4256,-10.0
dqn,2,4272,-10.0
dqn,2,4275,-10.0
dqn,2,4278,-10.0
dqn,2,4303,-10.0
dqn,2,4315,-35.4
dqn,2,4321,-10.0
dqn,2,4326,-10.0
dqn,2,4329,-10.0
dqn,2,4335,-32.1
dqn,2,4341,-66.6
dqn,2,4352,-10.0
dqn,2,4356,-29.7
dqn,2,4358,-39.9
dqn,2,4359,-10.0
dqn,2,4371,-10.0
dqn,2,4383,-40.8
dqn,2,4386,-30.0
dqn,2,4403,-20.4
dqn,2,4419,-35.7
dqn,2,4427,-10.0
dqn,2,4436,-29.7
dqn,2,4440,-48.6
dqn,2,4451,-10.0
dqn,2,4467,-24.3
dqn,2,4475,-10.0
dqn,2,4480,-10.0
dqn,2,4491,-10.0
dqn,2,4497,-33.0
dqn,2,4499,-10.0
dqn,2,4508,-10.0
dqn,2,4525,-10.0
dqn,2,4541,-10.0
dqn,2,4551,-10.0
dqn,2,4580,-10.0
dqn,2,4586,-10.0
dqn,2,4597,-10.0
dqn,2,4618,-38.4
dqn,2,4626,-70.5
dqn,2,4628,-10.0
dqn,2,4640,-10.0
dqn,2,4653,-43.8
dqn,2,4671,-38.1
dqn,2,4687,-10.0
dqn,2,4690,-35.1
dqn,2,4697,-10.0
dqn,2,4716,-10.0
dqn,2,4722,-30.0
dqn,2,4743,-17.1
dqn,2,4764,-10.0
dqn,2,4768,-10.0
dqn,2,4772,-10.0
dqn,2,4777,-30.3
dqn,2,4788,-10.0
dqn,2,4790,-10.0
dqn,2,4798,-10.0
dqn,2,4799,-10.0
dqn,2,4802,-31.5
dqn,2,4805,-43.5
dqn,2,4806,-44.1
dqn,2,4839,-22.5
dqn,2,4875,-43.2
dqn,2,4908,-30.6
dqn,2,4939,-22.5
dqn,2,4954,-10.0
dqn,2,4989,-34.5
dqn,2,5003,-10.0
dqn,2,5012,-10.0
dqn,2,5015,-34.5
dqn,2,5082,-45.0
dqn,2,5112,-10.0
dqn,2,5187,-26.4
dqn,2,5191,-32.7
dqn,2,5202,-10.0
dqn,2,5211,-10.0
dqn,2,5244,-10.0
dqn,2,5261,-25.8
dqn,2,5271,-10.0
dqn,2,5294,-10.0
dqn,2,5325,-21.9
dqn,2,5332,-10.0
dqn,2,5344,-39.6
dqn,2,5361,-29.4
dqn,2,5398,-29.4
dqn,2,5404,-10.0
dqn,2,5496,-10.0
dqn,2,5505,-70.2
dqn,2,5520,-27.9
dqn,2,5554,-10.0
dqn,2,5567,-10.0
dqn,2,5647,-10.0
dqn,2,5663,-44.7
dqn,2,5743,-10.0
dqn,2,5774,-52.5
dqn,2,5807,-35.7
dqn,2,5840,-69.0
dqn,2,5861,-10.0
dqn,2,5866,-10.0
dqn,2,5867,-10.0
dqn,2,5973,-10.0
dqn,2,5977,-31.2
dqn,2,6000,-10.0
dqn,2,6015,-10.0
dqn,2,6022,-27.0
dqn,2,6050,-10.0
dqn,2,6051,-10.0
dqn,2,6052,-10.0
dqn,2,6066,-10.0
dqn,2,6076,-28.8
dqn,2,6092,-10.0
dqn,2,6158,-6.3
dqn,2,6219,-10.0
dqn,2,6233,-10.0
dqn,2,6258,-10.0
dqn,2,6271,-36.6
dqn,2,6283,-10.0
dqn,2,6331,-29.4
dqn,2,6353,-10.0
dqn,2,6466,-15.0
dqn,2,6467,-39.0
dqn,2,6511,-10.0
dqn,2,6513,-65.1
dqn,2,6526,-37.5
dqn,2,6549,-54.9
dqn,2,6577,-78.9
dqn,2,6676,-11.7
dqn,2,6679,-41.7
dqn,2,6681,-28.5
dqn,2,6692,-44.7
dqn,2,6693,-10.0
dqn,2,6713,-10.0
dqn,2,6771,-28.2
dqn,2,6857,-42.6
dqn,2,6945,-10.0
dqn,2,6946,-10.0
dqn,2,6956,-10.0
dqn,2,6982,-10.0
dqn,2,7036,-10.0
dqn,2,7089,-29.1
dqn,2,7131,-58.5
dqn,2,7134,-10.0
dqn,2,7162,-10.0
dqn,2,7208,-10.0
dqn,2,7214,-10.0
dqn,2,7265,-39.0
dqn,2,7286,-36.3
dqn,2,7289,-39.6
dqn,2,7307,-10.0
dqn,2,7338,-36.3
dqn,2,7425,-41.4
dqn,2,7443,-80.4
dqn,2,7467,-10.0
dqn,2,7474,-30.3
dqn,2,7513,-81.9
dqn,2,7570,-37.2
dqn,2,7604,-34.8
dqn,2,7623,-10.0
dqn,2,7634,-10.0
dqn,2,7642,-59.4
dqn,2,7690,-10.0
dqn,2,7692,-37.8
dqn,2,7696,-10.0
dqn,2,7703,-10.0
dqn,2,7735,-10.0
dqn,2,7767,-10.0
dqn,2,7771,-10.0
dqn,2,7776,-21.9
dqn,2,7798,-37.2
dqn,2,7811,-10.0
dqn,2,7855,-10.0
dqn,2,7864,-59.1
dqn,2,7904,-10.0
dqn,2,7912,-10.0
dqn,2,7939,-24.3
dqn,2,7963,-10.0
dqn,2,7980,-27.3
dqn,2,7981,-23.1
dqn,2,8044,-10.0
dqn,2,8068,-10.0
dqn,2,8083,-40.5
dqn,2,8112,-30.6
dqn,2,8130,-10.0
dqn,2,8131,-41.1
dqn,2,8161,-10.0
dqn,2,8168,-67.8
dqn,2,8175,-10.0
dqn,2,8226,-10.0
dqn,2,8251,-10.0
dqn,2,8263,-33.0
dqn,2,8350,-10.0
dqn,2,8383,-10.0
dqn,2,8389,-10.0
dqn,2,8396,-10.0
dqn,2,8418,-10.0
dqn,2,8454,-23.7
dqn,2,8554,-10.0
dqn,2,8574,-20.1
dqn,2,8616,-25.8
dqn,2,8649,-10.0
dqn,2,8703,-10.0
dqn,2,8704,-33.6
dqn,2,8720,-10.0
dqn,2,8759,-10.0
dqn,2,8765,-65.7
dqn,2,8773,-47.1
dqn,2,8900,-10.0
dqn,2,8901,-10.0
dqn,2,8911,-40.5
dqn,2,8917,-29.1
dqn,2,8926,-10.0
dqn,2,8935,-10.0
dqn,2,8939,-10.0
dqn,2,8959,-10.0
dqn,2,8982,-10.0
dqn,2,8986,-10.0
dqn,2,8989,-10.0
dqn,2,9008,-10.0
dqn,2,9026,-10.0
dqn,2,9036,-47.1
dqn,2,9092,-10.0
dqn,2,9094,-10.0
dqn,2,9118,-10.0
dqn,2,9192,-10.0
dqn,2,9195,-42.6
dqn,2,9256,-24.0
dqn,2,9262,-10.0
dqn,2,9264,-66.9
dqn,2,9271,-10.0
dqn,2,9284,-10.0
dqn,2,9334,-10.0
dqn,2,9347,-10.0
dqn,2,9399,-10.0
dqn,2,9479,-10.0
dqn,2,9534,-15.0
dqn,2,9565,-10.0
dqn,2,9614,-10.0
dqn,2,9672,-25.2
dqn,2,9682,-10.0
dqn,2,9729,-10.0
dqn,2,9809,-25.8
dqn,2,9820,-10.0
dqn,2,9889,-5.4
dqn,2,9954,-10.0
dqn,2,9969,-36.0
dqn,2,9973,-10.0
dqn,2,9985,-35.7
dqn,2,10034,-40.5
dqn,2,10093,-10.0
dqn,2,10099,-43.5
dqn,2,10146,-17.7
dqn,2,10151,-10.0
dqn,2,10161,-40.5
dqn,2,10173,-10.0
dqn,2,10186,-37.5
dqn,2,10239,-20.1
dqn,2,10268,-36.3
dqn,2,10277,-10.0
dqn,2,10291,-10.0
dqn,2,10302,-40.2
dqn,2,10309,-10.0
dqn,2,10385,-17.7
dqn,2,10387,-33.3
dqn,2,10491,-10.0
dqn,2,10502,-50.7
dqn,2,10528,-10.0
dqn,2,10533,-10.0
dqn,2,10592,-36.0
dqn,2,10662,-10.0
dqn,2,10679,-66.0
dqn,2,10682,-10.0
dqn,2,10694,-38.1
dqn,2,10705,-10.0
dqn,2,10736,-23.1
dqn,2,10737,-68.1
dqn,2,10747,-38.7
dqn,2,10766,-30.3
dqn,2,10784,-10.0
dqn,2,10808,-10.0
dqn,2,10864,-10.0
dqn,2,10871,-10.0
dqn,2,10955,-10.0
dqn,2,10966,-42.3
dqn,2,10971,-10.0
dqn,2,11004,-10.0
dqn,2,11030,-37.8
dqn,2,11120,-14.4
dqn,2,11173,-10.0
dqn,2,11213,-32.7
dqn,2,11350,-50.0
dqn,2,11378,-10.0
dqn,2,11380,-10.0
dqn,2,11421,-30.3
dqn,2,11425,-10.0
dqn,2,11445,-10.0
dqn,2,11468,-42.0
dqn,2,11473,-10.0
dqn,2,11574,-8.1
dqn,2,11591,-10.0
dqn,2,11620,-61.2
dqn,2,11640,-33.3
dqn,2,11663,-10.0
dqn,2,11736,-40.5
dqn,2,11793,-10.0
dqn,2,11802,-10.0
dqn,2,11809,-10.0
dqn,2,11831,-61.2
dqn,2,11914,-10.0
dqn,2,11919,-47.4
dqn,2,11978,-10.0
dqn,2,11981,-10.0
dqn,2,11984,-56.1
dqn,2,11995,-41.4
dqn,2,12010,-10.0
dqn,2,12025,-10.0
dqn,2,12141,-10.0
dqn,2,12147,-37.5
dqn,2,12169,-37.8
dqn,2,12171,-10.0
dqn,2,12249,-10.0
dqn,2,12262,-10.0
dqn,2,12330,-10.0
dqn,2,12422,-10.0
dqn,2,12441,-20.4
dqn,2,12445,-10.0
dqn,2,12479,-24.6
dqn,2,12495,-44.1
dqn,2,12524,-10.0
dqn,2,12558,-15.3
dqn,2,12570,-10.0
dqn,2,12580,-10.0
dqn,2,12622,-10.0
dqn,2,12632,-10.0
dqn,2,12647,-10.0
dqn,2,12759,-0.3
dqn,2,12823,-10.0
dqn,2,12825,-10.0
dqn,2,12838,-45.6
dqn,2,12850,-45.9
dqn,2,12871,-24.9
dqn,2,12876,-64.2
dqn,2,12892,-40.8
dqn,2,12907,-10.0
dqn,2,12966,-8.4
dqn,2,13035,-10.0
dqn,2,13124,-10.0
dqn,2,13133,-10.0
dqn,2,13148,-34.8
dqn,2,13182,-23.7
dqn,2,13188,-10.0
dqn,2,13196,-23.1
dqn,2,13235,-32.1
dqn,2,13308,-10.0
dqn,2,13333,-40.5
dqn,2,13378,-10.0
dqn,2,13385,-10.0
dqn,2,13389,-10.0
dqn,2,13395,-47.1
dqn,2,13522,-47.7
dqn,2,13562,-59.1
dqn,2,13577,-10.0
dqn,2,13596,-25.8
dqn,2,13604,-65.4
dqn,2,13630,-46.5
dqn,2,13655,-10.0
dqn,2,13659,-10.0
dqn,2,13681,-32.4
dqn,2,13700,-29.1
dqn,2,13727,-34.5
dqn,2,13732,-60.3
dqn,2,13747,-10.0
dqn,2,13859,-10.0
dqn,2,13860,-44.4
dqn,2,13915,-22.8
dqn,2,13967,-27.9
dqn,2,14030,-21.6
dqn,2,14043,-10.0
dqn,2,14087,-30.3
dqn,2,14099,-28.8
dqn,2,14101,-10.0
dqn,2,14119,-48.9
dqn,2,14225,-9.6
dqn,2,14260,-15.0
dqn,2,14266,-10.0
dqn,2,14271,-39.9
dqn,2,14304,-39.0
dqn,2,14330,-35.4
dqn,2,14347,-34.2
dqn,2,14368,-43.5
dqn,2,14442,-10.0
dqn,2,14445,-10.0
dqn,2,14496,-41.7
dqn,2,14527,-26.1
dqn,2,14568,-10.0
dqn,2,14592,-10.0
dqn,2,14619,-32.4
dqn,2,14622,-43.8
dqn,2,14624,-10.0
dqn,2,14651,-24.3
dqn,2,14658,-60.3
dqn,2,14681,-47.4
dqn,2,14692,-10.0
dqn,2,14730,-10.0
dqn,2,14747,-49.2
dqn,2,14756,-10.0
dqn,2,14784,-36.6
dqn,2,14807,-10.0
dqn,2,14835,-10.0
dqn,2,14859,-10.0
dqn,2,14885,-10.0
dqn,2,14904,-10.0
dqn,2,14920,-10.0
dqn,2,15108,-50.0
dqn,2,15206,0.3
dqn,2,15229,-36.6
dqn,2,15253,-22.8
dqn,2,15329,-56.1
dqn,2,15359,-10.0
dqn,2,15363,-10.0
dqn,2,15373,-10.0
dqn,2,15377,-60.9
dqn,2,15492,-13.2
dqn,2,15510,-10.0
dqn,2,15524,-10.0
dqn,2,15572,-21.6
dqn,2,15586,-30.6
dqn,2,15603,-49.2
dqn,2,15657,-10.0
dqn,2,15661,-10.0
dqn,2,15682,-81.0
dqn,2,15699,-35.4
dqn,2,15717,-62.1
dqn,2,15719,-10.0
dqn,2,15802,-10.0
dqn,2,15825,-10.0
dqn,2,15884,-29.4
dqn,2,15943,-10.0
dqn,2,15963,-35.4
dqn,2,16006,-22.5
dqn,2,16019,-40.8
dqn,2,16020,-10.0
dqn,2,16041,-32.1
dqn,2,16044,-30.6
dqn,2,16072,-40.5
dqn,2,16097,-10.0
dqn,2,16230,-10.0
dqn,2,16257,-10.0
dqn,2,16301,-49.2
dqn,2,16357,-26.7
dqn,2,16430,-18.6
dqn,2,16497,-10.0
dqn,2,16542,-31.5
dqn,2,16554,-10.0
dqn,2,16566,-30.9
dqn,2,16583,-67.8
dqn,2,16588,-10.0
dqn,2,16626,-42.9
dqn,2,16651,-10.0
dqn,2,16673,-29.4
dqn,2,16689,-10.0
dqn,2,16721,-10.0
dqn,2,16734,-43.2
dqn,2,16740,-10.0
dqn,2,16830,-10.0
dqn,2,16835,-77.4
dqn,2,16868,-28.5
dqn,2,16869,-41.4
dqn,2,16881,-10.0
dqn,2,16887,-29.4
dqn,2,16925,-10.0
dqn,2,17006,-10.0
dqn,2,17013,-69.0
dqn,2,17021,-10.0
dqn,2,17025,-30.3
dqn,2,17044,-48.6
dqn,2,17128,-36.6
dqn,2,17164,-34.2
dqn,2,17298,7.8
dqn,2,17329,-24.6
dqn,2,17335,-10.0
dqn,2,17370,-10.0
dqn,2,17418,-48.0
dqn,2,17423,-24.6
dqn,2,17436,-10.0
dqn,2,17444,-10.0
dqn,2,17448,-48.0
dqn,2,17449,-10.0
dqn,2,17576,-12.0
dqn,2,17602,-10.0
dqn,2,17618,-10.0
dqn,2,17666,-10.0
dqn,2,17698,-10.0
dqn,2,17779,-10.0
dqn,2,17830,-28.2
dqn,2,17897,-10.0
dqn,2,17908,-10.0
dqn,2,17916,-10.0
dqn,2,17992,-10.0
dqn,2,18058,-10.0
dqn,2,18120,-10.0
dqn,2,18163,-27.6
dqn,2,18167,-77.7
dqn,2,18168,-10.0
dqn,2,18178,-44.1
dqn,2,18229,-17.1
dqn,2,18250,-25.5
dqn,2,18257,-40.8
dqn,2,18277,-10.0
dqn,2,18306,-36.0
dqn,2,18404,-1.5
dqn,2,18432,-10.0
dqn,2,18514,-10.0
dqn,2,18539,-24.3
dqn,2,18545,-10.0
dqn,2,18558,-28.5
dqn,2,18568,-10.0
dqn,2,18582,-10.0
dqn,2,18603,-81.0
dqn,2,18604,-10.0
dqn,2,18666,-26.4
dqn,2,18776,1.2
dqn,2,18791,-10.0
dqn,2,18831,-19.2
dqn,2,18851,-10.0
dqn,2,18879,-10.0
dqn,2,18883,-47.7
dqn,2,18891,-10.0
dqn,2,18895,-10.0
dqn,2,18907,-53.4
dqn,2,18936,-45.6
dqn,2,18943,-10.0
dqn,2,18961,-10.0
dqn,2,19000,-22.2
dqn,2,19020,-28.8
dqn,2,19026,-30.6
dqn,2,19050,-28.8
dqn,2,19063,-45.6
dqn,2,19100,-10.0
dqn,2,19125,-40.2
dqn,2,19171,-18.0
dqn,2,19200,-10.0
dqn,2,19211,-42.3
dqn,2,19268,-10.0
dqn,2,19282,-49.8
dqn,2,19294,-10.0
dqn,2,19302,-10.0
dqn,2,19345,-10.0
dqn,2,19353,-10.0
dqn,2,19403,-32.4
dqn,2,19420,-10.0
dqn,2,19454,-10.0
dqn,2,19507,-10.0
dqn,2,19508,-10.0
dqn,2,19511,-10.0
dqn,2,19536,-41.7
dqn,2,19556,-10.0
dqn,2,19598,-10.0
dqn,2,19618,-79.8
dqn,2,19653,-10.0
dqn,2,19682,-22.5
dqn,2,19734,-10.0
dqn,2,19819,-42.3
dqn,2,19861,-34.5
dqn,2,19887,-36.9
dqn,2,19919,-10.0
dqn,2,19923,-35.4
dqn,2,19934,-10.0
dqn,2,19971,-10.0
dqn,2,19974,-10.0
dqn,2,19980,-10.0
dqn,2,19983,-36.3
dqn,2,19992,-10.0
dqn,2,19999,-48.0
dqn,2,20008,-46.2
dqn,2,20040,-39.3
dqn,2,20118,-12.0
dqn,2,20183,-23.7
dqn,2,20216,-10.0
dqn,2,20217,-49.2
dqn,2,20300,-6.3
dqn,2,20303,-10.0
dqn,2,20326,-10.0
dqn,2,20338,-10.0
dqn,2,20368,-35.7
dqn,2,20371,-38.1
dqn,2,20382,-10.0
dqn,2,20433,-27.9
dqn,2,20459,-10.0
dqn,2,20475,-39.0
dqn,2,20478,-10.0
dqn,2,20546,-11.4
dqn,2,20549,-10.0
dqn,2,20558,-52.5
dqn,2,20599,-10.0
dqn,2,20662,-24.6
dqn,2,20673,-51.0
dqn,2,20690,-38.7
dqn,2,20714,-10.0
dqn,2,20733,-37.8
dqn,2,20747,-10.0
dqn,2,20774,-26.4
dqn,2,20795,-10.0
dqn,2,20815,-63.9
dqn,2,20827,-10.0
dqn,2,20828,-38.4
dqn,2,20845,-42.6
dqn,2,20873,-10.0
dqn,2,20877,-42.0
dqn,2,20878,-43.2
dqn,2,20882,-47.7
dqn,2,20979,-22.5
dqn,2,20998,-10.0
dqn,2,21045,-18.3
dqn,2,21098,-10.0
dqn,2,21126,-33.0
dqn,2,21136,-46.2
dqn,2,21151,-10.0
dqn,2,21157,-10.0
dqn,2,21159,-53.1
dqn,2,21191,-10.0
dqn,2,21203,-10.0
dqn,2,21207,-10.0
dqn,2,21230,-19.2
dqn,2,21294,-27.9
dqn,2,21341,-23.1
dqn,2,21348,-38.4
dqn,2,21373,-24.0
dqn,2,21516,-2.7
dqn,2,21550,-10.0
dqn,2,21619,-10.0
dqn,2,21652,-35.7
dqn,2,21661,-83.1
dqn,2,21681,-10.0
dqn,2,21693,-10.0
dqn,2,21699,-10.0
dqn,2,21708,-10.0
dqn,2,21784,-10.0
dqn,2,21846,-10.0
dqn,2,21887,-34.8
dqn,2,21953,-10.0
dqn,2,21956,-10.0
dqn,2,21974,-10.0
dqn,2,21976,-10.0
dqn,2,22025,-10.0
dqn,2,22097,-22.2
dqn,2,22102,-10.0
dqn,2,22127,-62.4
dqn,2,22128,-49.5
dqn,2,22162,-38.7
dqn,2,22170,-40.2
dqn,2,22191,-37.2
dqn,2,22196,-37.5
dqn,2,22215,-37.5
dqn,2,22292,-0.3
dqn,2,22296,-10.0
dqn,2,22309,-47.7
dqn,2,22313,-30.6
dqn,2,22366,-27.0
dqn,2,22430,-10.0
dqn,2,22431,-35.7
dqn,2,22442,-10.0
dqn,2,22469,-10.0
dqn,2,22473,-34.8
dqn,2,22579,-10.0
dqn,2,22603,-10.0
dqn,2,22645,-10.0
dqn,2,22675,-10.0
dqn,2,22691,-10.0
dqn,2,22835,-10.0
dqn,2,22843,-10.0
dqn,2,22853,-10.0
dqn,2,22878,-40.5
dqn,2,22922,-34.8
dqn,2,22946,-10.0
dqn,2,22965,-31.5
dqn,2,22969,-10.0
dqn,2,23018,-10.0
dqn,2,23088,-10.0
dqn,2,23096,-41.1
dqn,2,23117,-35.1
dqn,2,23126,-39.6
dqn,2,23150,-38.4
dqn,2,23191,-10.0
dqn,2,23255,-10.0
dqn,2,23261,-37.2
dqn,2,23277,-10.0
dqn,2,23304,-10.0
dqn,2,23315,-90.3
dqn,2,23348,-27.3
dqn,2,23350,-10.0
dqn,2,23375,-10.0
dqn,2,23381,-10.0
dqn,2,23383,-10.0
dqn,2,23439,-17.1
dqn,2,23446,-10.0
dqn,2,23476,-10.0
dqn,2,23487,-41.4
dqn,2,23529,-10.0
dqn,2,23538,-36.0
dqn,2,23543,-10.0
dqn,2,23564,-37.2
dqn,2,23617,-10.0
dqn,2,23622,-42.0
dqn,2,23700,-10.0
dqn,2,23712,-10.0
dqn,2,23769,-30.0
dqn,2,23777,-47.4
dqn,2,23788,-10.0
dqn,2,23830,-10.0
dqn,2,23835,-47.4
dqn,2,23847,-62.1
dqn,2,23850,-10.0
dqn,2,23884,-10.0
dqn,2,23937,-10.0
dqn,2,23952,-10.0
dqn,2,23990,-10.0
dqn,2,24012,-10.0
dqn,2,24038,-47.4
dqn,2,24043,-10.0
dqn,2,24085,-10.0
dqn,2,24088,-10.0
dqn,2,24238,-3.9
dqn,2,24277,-10.0
dqn,2,24328,-10.0
dqn,2,24362,-10.0
dqn,2,24363,-10.0
dqn,2,24369,-10.0
dqn,2,24459,-10.0
dqn,2,24476,-26.1
dqn,2,24482,-33.6
dqn,2,24487,-10.0
dqn,2,24492,-84.3
dqn,2,24527,-36.6
dqn,2,24537,-10.0
dqn,2,24602,-34.8
dqn,2,24620,-73.5
dqn,2,24623,-38.4
dqn,2,24629,-10.0
dqn,2,24632,-33.0
dqn,2,24694,-10.0
dqn,2,24747,-10.0
dqn,2,24830,-22.2
dqn,2,24898,-13.5
dqn,2,24904,-55.2
dqn,2,24939,-21.9
dqn,2,24958,-10.0
dqn,2,24964,-39.6
dqn,2,24971,-42.6
dqn,2,24986,-45.3
dqn,2,25010,-37.5
dqn,2,25016,-10.0
dqn,2,25056,-10.0
dqn,2,25175,-10.0
dqn,2,25188,-10.0
dqn,2,25202,-10.0
dqn,2,25286,-10.0
dqn,2,25325,-36.3
dqn,2,25414,-10.0
dqn,2,25417,-30.9
dqn,2,25434,-36.3
dqn,2,25487,-46.8
dqn,2,25528,-10.0
dqn,2,25542,-10.0
dqn,2,25555,-10.0
dqn,2,25561,-10.0
dqn,2,25568,-10.0
dqn,2,25573,-10.0
dqn,2,25659,-10.0
dqn,2,25687,-36.6
dqn,2,25701,-34.2
dqn,2,25706,-27.6
dqn,2,25722,-33.6
dqn,2,25774,-10.0
dqn,2,25820,-29.7
dqn,2,25871,-10.0
dqn,2,25893,-25.2
dqn,2,25935,-10.0
dqn,2,25942,-24.0
dqn,2,25958,-10.0
dqn,2,25986,-10.0
dqn,2,25995,-63.0
dqn,2,26032,-30.6
dqn,2,26048,-10.0
dqn,2,26074,-27.0
dqn,2,26256,5.4
dqn,2,26305,-10.0
dqn,2,26318,-10.0
dqn,2,26328,-39.6
dqn,2,26339,-43.8
dqn,2,26399,-10.0
dqn,2,26452,-10.0
dqn,2,26469,-10.0
dqn,2,26476,-30.3
dqn,2,26489,-58.8
dqn,2,26524,-44.7
dqn,2,26546,-56.1
dqn,2,26575,-30.6
dqn,2,26576,-28.8
dqn,2,26596,-49.2
dqn,2,26774,10.8
dqn,2,26782,-10.0
dqn,2,26793,-37.2
dqn,2,26801,-27.6
dqn,2,26829,-10.0
dqn,2,26952,-10.0
dqn,2,26991,-20.7
dqn,2,27019,-10.0
dqn,2,27073,-10.0
dqn,2,27098,-46.8
dqn,2,27126,-10.0
dqn,2,27130,-10.0
dqn,2,27173,-13.2
dqn,2,27183,-58.8
dqn,2,27199,-10.0
dqn,2,27219,-35.4
dqn,2,27263,-20.7
dqn,2,27323,-10.0
dqn,2,27373,-10.0
dqn,2,27382,-23.4
dqn,2,27404,-19.5
dqn,2,27411,-38.4
dqn,2,27422,-10.0
dqn,2,27435,-32.7
dqn,2,27465,-10.0
dqn,2,27477,-59.1
dqn,2,27496,-29.7
dqn,2,27504,-10.0
dqn,2,27595,-43.8
