#{"t_start": 1786475270.7516503, "env_id": "None"}
r,l,t
-62.1,1,13.083624
-10.0,2,13.096652
-10.0,1,13.104501
-48.9,2,13.116065
-60.6,5,13.137595
-10.0,2,13.148737
-93.3,1,13.15717
-68.1,1,13.163478
-35.7,1,13.168728
-48.6,1,13.174971
-42.3,1,13.179963
-25.2,1,13.185102
-54.9,1,13.190736
-10.0,1,13.19572
-33.6,1,13.200736
-10.0,5,13.215973
-23.1,1,13.221663
-10.0,2,13.229147
-10.0,1,13.234574
-10.0,1,13.239654
-10.0,2,13.246988
-10.0,1,13.251797
-10.0,1,13.255794
-56.7,1,13.25969
-10.0,2,13.264692
-10.0,1,13.267871
-44.7,1,13.270968
-10.0,2,13.275153
-36.9,1,13.277972
-69.3,2,13.28194
-10.0,2,13.285774
-42.6,3,13.29104
-41.7,3,13.29613
-10.0,1,13.298724
-42.0,1,13.301226
-10.0,2,13.305061
-10.0,2,13.308904
-38.4,1,13.311436
-10.0,1,13.313888
-31.2,1,13.316288
-25.8,1,13.318722
-10.0,2,13.322512
-10.0,2,13.326352
-54.9,1,13.328875
-46.8,1,13.331328
-36.3,1,13.333776
-25.8,1,13.336183
-42.3,1,13.33883
-10.0,2,13.342628
-33.9,2,13.346267
-43.2,1,13.348716
-10.0,1,13.351168
-10.0,1,13.353655
-69.3,2,13.357599
-48.6,1,13.36011
-10.0,1,13.36255
-56.7,1,13.365055
-10.0,1,13.367466
-10.0,2,13.371237
-10.0,1,13.373885
-10.0,3,13.378623
-10.0,2,13.382155
-10.0,3,13.386827
-10.0,1,13.389674
-48.6,1,13.392184
-10.0,1,13.394647
-33.6,1,13.397062
-10.0,2,13.400479
-10.0,3,13.40549
-44.1,2,13.409185
-48.9,1,13.411598
-10.0,2,13.415014
-29.7,1,13.417405
-35.4,2,13.421316
-10.0,2,13.42501
-34.5,1,13.427492
-10.0,1,13.429908
-10.0,2,13.433375
-30.6,1,13.436251
-10.0,1,13.439431
-45.3,1,13.442123
-10.0,1,13.444626
-10.0,1,13.44709
-10.0,1,13.449583
-56.7,1,13.452894
-10.0,1,13.455944
-47.4,1,13.45856
-10.0,1,13.461016
-72.3,2,13.464689
-34.2,2,13.470066
-10.0,1,13.473217
-10.0,1,13.475985
-69.6,1,13.478553
-38.7,2,13.482262
-42.3,1,13.485315
-33.6,1,13.488118
-42.9,1,13.490783
-10.0,2,13.494524
-10.0,1,13.496989
-10.0,1,13.50011
-10.0,1,13.503187
-49.2,1,13.506044
-10.0,1,13.508732
-10.0,1,13.511281
-10.0,1,13.513862
-48.6,2,13.51807
-10.0,1,13.52078
-31.2,2,13.524636
-10.0,1,13.527123
-43.5,1,13.529591
-29.1,3,13.534779
-10.0,2,13.538774
-10.0,1,13.541372
-44.7,2,13.545033
-35.1,1,13.547765
-10.0,1,13.550385
-10.0,1,13.552837
-10.0,1,13.555536
-10.0,2,13.559285
-10.0,1,13.561724
-10.0,2,13.56549
-72.6,1,13.567971
-10.0,1,13.570518
-41.4,1,13.573128
-41.1,1,13.575569
-42.9,1,13.578044
-10.0,1,13.580553
-10.0,1,13.583007
-10.0,4,13.589019
-10.0,1,13.591572
-62.1,1,13.594237
-10.0,1,13.596809
-30.9,1,13.599247
-48.6,1,13.601677
-10.0,1,13.604246
-54.0,1,13.606822
-42.3,1,13.609332
-10.0,2,13.614333
-33.9,3,13.619596
-34.5,1,13.622338
-10.0,1,13.624848
-10.0,1,13.62759
-22.2,4,13.633628
-64.8,3,13.638744
-25.2,1,13.641464
-10.0,1,13.64414
-56.7,1,13.646697
-10.0,1,13.64918
-28.5,2,13.652881
-68.1,1,13.655661
-31.8,2,13.659539
-42.3,1,13.662059
-10.0,7,13.671402
-10.0,1,13.674153
-10.0,1,13.676679
-44.4,1,13.679131
-10.0,1,13.681558
-10.0,2,13.6851
-10.0,1,13.687621
-10.0,2,13.691704
-25.5,2,13.695351
-10.0,1,13.697836
-38.7,1,13.700281
-10.0,1,13.702653
-44.4,1,13.705376
-10.0,1,13.707902
-10.0,1,13.710341
-68.1,1,13.712834
-43.2,1,13.715218
-39.0,1,13.717559
-10.0,1,13.720139
-68.1,1,13.722986
-25.2,1,13.725466
-42.9,1,13.727908
-10.0,1,13.730361
-36.3,1,13.732733
-10.0,2,13.736767
-40.5,3,13.744454
-35.4,2,13.752738
-10.0,1,13.758489
-10.0,1,13.7629
-49.2,3,13.771136
-38.1,1,13.775111
-10.0,1,13.779892
-10.0,1,13.783971
-10.0,1,13.787706
-10.0,1,13.791612
-38.7,2,13.80004
-10.0,1,13.805707
-10.0,1,13.809525
-10.0,3,13.816252
-10.0,1,13.819547
-10.0,1,13.823119
-44.7,1,13.82702
-69.0,3,13.835483
-42.9,1,13.839475
-10.0,1,13.843039
-10.0,1,14.035224
-61.8,1,14.040665
-10.0,2,14.047912
-10.0,1,14.054371
-28.8,1,14.062106
-10.0,1,14.068319
-44.7,1,14.074906
-10.0,1,14.082283
-47.1,1,14.089661
-10.0,1,14.101631
-36.0,2,14.117152
-10.0,3,14.13563
-10.0,1,14.144876
-10.0,1,14.153976
-87.0,1,14.163549
-10.0,1,14.172566
-44.1,1,14.181948
-39.0,1,14.192097
-38.7,1,14.202855
-56.7,1,14.212362
-10.0,1,14.221872
-44.7,2,14.235731
-10.0,1,14.245257
-32.1,1,14.256313
-10.0,4,14.281701
-66.9,2,14.302134
-10.0,2,14.32252
-10.0,1,14.334796
-10.0,1,14.344238
-45.3,1,14.350816
-69.6,1,14.357551
-10.0,3,14.372323
-39.0,1,14.379562
-32.1,1,14.384685
-10.0,4,16.198419
-10.0,5,16.207884
-10.0,2,16.212118
-10.0,3,16.21861
-47.4,2,16.226239
-10.0,1,16.230412
-10.0,1,16.234429
-39.0,5,16.244926
-10.0,1,16.24751
-38.7,2,16.253264
-10.0,1,16.257963
-22.8,2,16.264826
-10.0,1,16.2702
-25.5,2,16.277209
-10.0,1,16.281946
-30.9,1,16.287436
-25.2,1,16.292471
-54.9,1,16.297115
-10.0,2,16.303349
-10.0,2,16.309215
-10.0,1,16.313268
-45.3,1,16.317293
-10.0,2,16.323538
-10.0,1,16.326942
-10.0,1,16.331413
-10.0,2,16.338093
-10.0,2,16.345259
-10.0,1,16.349227
-53.4,2,16.355082
-42.9,1,16.357881
-10.0,3,16.363557
-10.0,1,16.366711
-10.0,4,16.378322
-10.0,1,16.38155
-10.0,2,16.386744
-10.0,1,16.391089
-10.0,2,16.396868
-10.0,3,16.404848
-25.2,3,16.411572
-10.0,2,16.418007
-10.0,1,16.422362
-53.1,4,16.431252
-44.4,1,16.435581
-68.4,5,16.446407
-42.3,1,16.451326
-10.0,1,16.4553
-10.0,2,16.46016
-69.3,2,16.464974
-10.0,3,16.472695
-10.0,1,16.476306
-10.0,2,16.482143
-44.4,1,16.485935
-10.0,1,16.489643
-10.0,1,16.493372
-10.0,1,16.497096
-10.0,1,16.500928
-10.0,1,16.504713
-10.0,2,16.510037
-32.1,1,16.514138
-10.0,1,16.517836
-25.5,2,16.523686
-42.0,1,16.527436
-56.4,2,16.533589
-10.0,1,16.537357
-45.3,1,16.540784
-42.0,1,16.544152
-85.2,2,16.549701
-10.0,1,16.553158
-48.3,2,16.558417
-62.1,1,16.562044
-10.0,2,16.567666
-10.0,1,16.571404
-41.4,1,16.57484
-10.0,2,16.581047
-85.5,1,16.585987
-10.0,2,16.591634
-56.7,1,16.595447
-42.9,1,16.599084
-10.0,3,16.606058
-40.8,2,16.611104
-10.0,1,16.614722
-10.0,2,16.620794
-10.0,1,16.624486
-10.0,1,16.627744
-10.0,2,16.63224
-10.0,2,16.637416
-10.0,1,16.641476
-39.9,2,16.646976
-10.0,1,16.652621
-10.0,1,16.656027
-10.0,2,16.660854
-10.0,1,16.663906
-35.7,1,16.666806
-10.0,1,16.669916
-10.0,1,16.672898
-10.0,2,16.678542
-62.1,2,16.684758
-10.0,2,16.691246
-10.0,2,16.698085
-31.8,2,16.704194
-42.6,3,16.713606
-31.5,1,16.719265
-54.6,2,16.728396
-10.0,2,16.737447
-41.1,1,16.743783
-10.0,2,16.753223
-43.5,1,16.76162
-10.0,1,16.772571
-10.0,2,16.782168
-10.0,1,16.790209
-10.0,1,16.796998
-10.0,4,16.815757
-10.0,1,16.827045
-10.0,2,16.836486
-10.0,1,16.842465
-10.0,1,16.848305
-10.0,1,16.857888
-33.0,5,16.876746
-10.0,3,16.89312
-38.1,2,16.905411
-42.3,4,16.921108
-43.5,1,16.947911
-42.0,2,16.957687
-10.0,1,16.964111
-10.0,2,16.973449
-10.0,1,16.979514
-10.0,2,16.989089
-10.0,2,17.000685
-31.2,2,17.012766
-10.0,1,17.019204
-10.0,1,17.025684
-10.0,1,17.031932
-53.7,1,17.038562
-10.0,2,17.047865
-10.0,1,17.054387
-38.1,1,17.061354
-10.0,1,17.067701
-10.0,2,17.075191
-10.0,4,17.08478
-10.0,1,17.089891
-10.0,2,17.09574
-53.7,1,17.10537
-10.0,1,17.115964
-47.1,8,17.208144
-65.4,1,17.217348
-10.0,1,17.226264
-48.9,1,17.235527
-10.0,2,17.250418
-10.0,1,17.258192
-54.9,1,17.267949
-47.1,2,17.279589
-39.9,2,17.290219
-10.0,2,17.297272
-10.0,1,17.301727
-38.7,1,17.31035
-10.0,2,17.319685
-10.0,3,17.329609
-44.7,2,17.335215
-42.0,2,17.34127
-10.0,1,17.348706
-10.0,1,17.35498
-10.0,1,17.361995
-10.0,2,17.37348
-46.5,4,17.394228
-10.0,2,17.429448
-10.0,2,17.487457
-10.0,2,17.497222
-10.0,1,17.504608
-53.7,1,17.513186
-45.0,1,17.520668
-10.0,1,17.524935
-10.0,1,17.529678
-36.3,1,17.535069
-10.0,2,17.546933
-10.0,2,17.55818
-10.0,2,17.57083
-41.7,3,17.581507
-33.6,1,17.587979
-68.1,1,17.593314
-10.0,2,17.602207
-38.7,1,17.611028
-10.0,1,17.621356
-10.0,1,17.633197
-30.6,2,17.650658
-10.0,1,17.658282
-10.0,3,17.679752
-10.0,1,17.69589
-10.0,1,17.710734
-10.0,2,17.730389
-10.0,1,17.746317
-10.0,1,17.762254
-67.2,1,17.777994
-10.0,1,17.792238
-10.0,1,17.806317
-10.0,1,17.822762
-25.2,1,17.852682
-10.0,1,17.867199
-10.0,2,17.890192
-35.7,1,17.908951
-10.0,4,17.937138
-48.9,1,17.946308
-10.0,1,17.955645
-10.0,5,17.980734
-10.0,1,17.991016
-10.0,1,17.998664
-35.7,1,18.005208
-39.9,2,18.015774
-10.0,1,18.021817
-45.0,2,18.031193
-10.0,1,18.038336
-43.5,1,18.047109
-10.0,3,18.063494
-10.0,2,18.075433
-10.0,4,18.092552
-29.4,2,18.103296
-10.0,1,18.113308
-38.4,1,18.12393
-10.0,3,18.144228
-10.0,1,18.150256
-10.0,1,18.158237
-10.0,1,18.163525
-10.0,1,18.167499
-10.0,7,18.192057
-45.3,1,18.197738
-10.0,1,18.203073
-40.8,2,18.208397
-10.0,1,18.211883
-54.9,1,18.215181
-10.0,3,18.223431
-10.0,1,18.228879
-10.0,3,18.23927
-10.0,2,18.246689
-10.0,1,18.251653
-10.0,1,18.256995
-10.0,3,18.267445
-10.0,1,18.273932
-33.0,3,18.289228
-54.0,1,18.296257
-10.0,1,18.303961
-43.5,4,18.327526
-10.0,1,18.335568
-10.0,1,18.346966
-42.6,3,18.3638
-40.2,1,18.372094
-10.0,1,18.381087
-10.0,3,18.399509
-10.0,5,18.423267
-31.5,1,18.430024
-10.0,1,18.43853
-10.0,2,18.449227
-10.0,1,18.456844
-10.0,1,18.465635
-10.0,1,18.474979
-10.0,3,18.488629
-10.0,1,18.494026
-22.8,2,18.501545
-10.0,3,18.514139
-10.0,1,18.519705
-10.0,1,18.525595
-51.3,1,18.531005
-49.2,3,18.541013
-10.0,1,18.545891
-61.2,3,18.556224
-67.5,1,18.561171
-36.6,2,18.568461
-32.1,1,18.573457
-10.0,1,18.578369
-48.3,2,18.585888
-41.1,1,18.591238
-10.0,1,18.597245
-10.0,1,18.605726
-10.0,1,18.615862
-41.1,7,18.661186
-10.0,1,18.665701
-78.6,1,18.672129
-10.0,2,18.67944
-10.0,1,18.683344
-10.0,1,18.688396
-10.0,2,18.69505
-40.8,2,18.706811
-10.0,1,18.715625
-10.0,1,18.731569
-10.0,3,18.750904
-10.0,1,18.75829
-48.6,1,18.763397
-64.8,1,18.767976
-43.8,3,18.777115
-38.7,1,18.782123
-38.1,3,18.794829
-10.0,2,18.802835
-66.9,2,18.810912
-10.0,1,18.816297
-10.0,3,18.828337
-10.0,1,18.834358
-10.0,2,18.842265
-10.0,1,18.849883
-10.0,2,18.858159
-10.0,1,18.86524
-10.0,2,18.873199
-10.0,5,18.888108
-47.7,1,18.893541
-10.0,4,18.906494
-10.0,1,18.914009
-10.0,1,18.919366
-10.0,1,18.925088
-10.0,1,18.931334
-10.0,2,18.941193
-69.6,1,18.946465
-70.5,2,18.954866
-10.0,2,18.96393
-10.0,2,18.973946
-10.0,2,18.984112
-10.0,1,18.991003
-10.0,3,19.00482
-10.0,2,19.014489
-62.1,1,19.021151
-51.3,1,19.027107
-10.0,1,19.035347
-10.0,3,19.048938
-10.0,3,19.0632
-40.5,3,19.075063
-67.5,1,19.080603
-10.0,1,19.086232
-10.0,2,19.094862
-10.0,3,19.108392
-10.0,2,19.116049
-10.0,1,19.125581
-10.0,3,19.139963
-10.0,1,19.146772
-10.0,2,19.156776
-54.0,4,19.172462
-10.0,2,19.183461
-10.0,1,19.189265
-39.9,2,19.196585
-86.7,2,19.205173
-10.0,1,19.21022
-10.0,1,19.215356
-38.7,2,19.223005
-10.0,1,19.227956
-48.3,2,19.236025
-10.0,2,19.243364
-30.6,1,19.250167
-48.3,2,19.260102
-10.0,3,19.271488
-10.0,4,19.285582
-10.0,1,19.29158
-10.0,1,19.297414
-10.0,1,19.302655
-10.0,1,19.308058
-10.0,5,19.323959
-10.0,3,19.33416
-61.5,2,19.342807
-10.0,3,19.353001
-69.6,1,19.358794
-10.0,1,19.363902
-32.1,1,19.369119
-10.0,2,19.377522
-10.0,1,19.382729
-10.0,1,19.388852
-25.8,1,19.394322
-10.0,1,19.399463
-38.1,1,19.405066
-39.3,4,19.417712
-48.6,1,19.423319
-51.0,2,19.431013
-10.0,2,19.43916
-10.0,2,19.446818
-42.3,1,19.452007
-10.0,1,19.457135
-10.0,1,19.46196
-10.0,2,19.46978
-10.0,3,19.479483
-31.2,2,19.487586
-39.9,2,19.494593
-10.0,1,19.500577
-10.0,1,19.507159
-48.6,1,19.512278
-61.5,3,19.523345
-10.0,2,19.53134
-36.9,1,19.537155
-10.0,1,19.542385
-10.0,1,19.547646
-10.0,3,19.557964
-39.0,1,19.563468
-10.0,5,19.578748
-28.8,1,19.584049
-10.0,1,19.589532
-10.0,1,19.595113
-49.5,1,19.600629
-10.0,2,19.608629
-10.0,1,19.61403
-10.0,1,19.619376
-61.8,2,19.627667
-10.0,3,19.638263
-48.6,2,19.647756
-10.0,2,19.67899
-10.0,5,19.696414
-43.2,1,19.70509
-42.6,2,19.713613
-10.0,2,19.721525
-10.0,1,19.727001
-10.0,2,19.734412
-38.7,1,19.740104
-10.0,1,19.745714
-10.0,1,19.750693
-10.0,1,19.756391
-10.0,3,19.766453
-65.4,1,19.772044
-10.0,1,19.777395
-10.0,1,19.782398
-10.0,1,19.787873
-10.0,1,19.793265
-53.1,3,19.804008
-10.0,3,19.814253
-50.4,4,19.827447
-54.0,1,19.832596
-10.0,1,19.838174
-10.0,1,19.84345
-10.0,1,19.848362
-10.0,2,19.857103
-10.0,1,19.862221
-53.7,2,19.870269
-10.0,2,19.877464
-31.5,1,19.882491
-10.0,2,19.890018
-10.0,1,19.89495
-10.0,1,19.900955
-10.0,1,19.906208
-10.0,1,19.911035
-10.0,1,19.916488
-10.0,1,19.922085
-10.0,3,19.932019
-10.0,3,19.941939
-10.0,2,19.949538
-10.0,1,19.95498
-10.0,3,19.965058
-85.5,1,19.971464
-10.0,2,19.984355
-45.0,2,19.994133
-10.0,3,20.006751
-10.0,1,20.012289
-49.5,2,20.020117
-10.0,1,20.02554
-10.0,1,20.030582
-44.1,2,20.038813
-10.0,1,20.045143
-42.3,3,20.055294
-10.0,1,20.060885
-30.6,2,20.068413
-10.0,4,20.081109
-48.6,1,20.086446
-10.0,1,20.091924
-25.2,1,20.09697
-10.0,1,20.102126
-10.0,1,20.107844
-10.0,1,20.114212
-39.9,2,20.123402
-10.0,5,20.14089
-10.0,1,20.146165
-10.0,1,20.151511
-29.4,2,20.1595
-42.9,3,20.169972
-10.0,5,20.188976
-10.0,1,20.195565
-10.0,1,20.200923
-10.0,1,20.206527
-10.0,4,20.222923
-46.8,1,20.232137
-10.0,3,20.245481
-10.0,1,20.250578
-10.0,1,20.257665
-10.0,2,20.266278
-38.7,1,20.272828
-10.0,1,20.278869
-10.0,2,20.287536
-42.9,2,20.296703
-66.9,3,20.310201
-10.0,3,20.32194
-44.4,1,20.328153
-60.9,3,20.339499
-67.5,1,20.345458
-56.1,3,20.361271
-10.0,1,20.370984
-10.0,1,20.378924
-10.0,1,20.383876
-10.0,1,20.391956
-10.0,1,20.397542
-10.0,5,20.415082
-10.0,2,20.426409
-41.1,1,20.431794
-10.0,3,20.445651
-10.0,1,20.452981
-49.5,1,20.460088
-35.7,1,20.465374
-10.0,1,20.471357
-10.0,4,20.486184
-10.0,3,20.497976
-65.4,1,20.505584
-43.2,1,20.512742
-40.2,1,20.519078
-69.3,2,20.527339
-49.5,1,20.532454
-10.0,1,20.53823
-10.0,2,20.547127
-10.0,1,20.553435
-48.6,1,20.5602
-10.0,2,20.568457
-10.0,1,20.577944
-31.5,1,20.583581
-42.9,2,20.596265
-10.0,1,20.601709
-10.0,1,20.610366
-10.0,1,20.615471
-10.0,2,20.624065
-10.0,1,20.629712
-10.0,1,20.635582
-31.5,3,20.647448
-32.1,1,20.653672
-53.4,2,20.662455
-48.6,1,20.668013
-48.6,1,20.674663
-38.7,1,20.680323
-10.0,1,20.686938
-10.0,1,20.693357
-10.0,2,20.701327
-10.0,3,20.7148
-42.0,5,20.734943
-10.0,1,20.744049
-60.9,4,20.7631
-48.3,2,20.772269
-10.0,2,20.780944
-10.0,1,20.78743
-10.0,2,20.796276
-42.9,1,20.803965
-10.0,1,20.811376
-41.4,1,20.816578
-10.0,1,20.824241
-10.0,3,20.836687
-10.0,1,20.844293
-10.0,2,20.854913
-53.7,2,20.863019
-44.4,2,20.871153
-48.3,2,20.880212
-33.6,1,20.88638
-10.0,1,20.893754
-10.0,1,20.89959
-43.2,1,20.907921
-41.1,1,20.916294
-61.2,3,20.931249
-71.4,5,20.950986
-10.0,1,20.958246
-35.7,1,20.963743
-10.0,4,20.978971
-10.0,3,20.993153
-10.0,3,21.00551
-10.0,3,21.049365
-85.2,2,21.06593
-45.0,1,21.078685
-49.2,1,21.089919
-10.0,2,21.105843
-10.0,1,21.116952
-10.0,2,21.133414
-10.0,2,21.1488
-10.0,1,21.162416
-10.0,3,21.186299
-85.5,1,21.198515
-10.0,1,21.21304
-10.0,1,21.2273
-44.4,1,21.240312
-10.0,1,21.249944
-10.0,2,21.263506
-10.0,3,21.283898
-10.0,2,21.295863
-47.4,1,21.303018
-10.0,3,21.316143
-10.0,1,21.326641
-10.0,1,21.332383
-10.0,2,21.345363
-10.0,2,21.354732
-10.0,2,21.364247
-48.9,1,21.372674
-10.0,1,21.378934
-10.0,1,21.385877
-42.9,2,21.396587
-10.0,1,21.403519
-78.6,1,21.410523
-10.0,4,21.426513
-10.0,1,21.43219
-10.0,1,21.439975
-10.0,2,21.448901
-48.9,1,21.456825
-48.6,2,21.465508
-52.8,3,21.481745
-10.0,2,21.492222
-48.9,1,21.497612
-64.8,1,21.504991
-10.0,1,21.512003
-72.6,1,21.517876
-31.2,1,21.526702
-10.0,2,21.538298
-10.0,2,21.548986
-10.0,1,21.55892
-10.0,2,21.566843
-10.0,2,21.578746
-10.0,1,21.584788
-40.5,3,21.598366
-10.0,7,21.628797
-10.0,1,21.639287
-10.0,1,21.647219
-10.0,1,21.657407
-10.0,1,21.664848
-10.0,1,21.675756
-10.0,1,21.688382
-10.0,1,21.697621
-10.0,1,21.707147
-10.0,1,21.714371
-10.0,1,21.725962
-10.0,3,21.74371
-10.0,1,21.751145
-33.3,2,21.765587
-10.0,2,21.777896
-10.0,1,21.785088
-10.0,1,21.792125
-66.9,2,21.803118
-10.0,1,21.81015
-10.0,1,21.816766
-10.0,1,21.823455
-48.0,3,21.834914
-10.0,1,21.840409
-41.1,1,21.845571
-61.5,1,21.851019
-10.0,1,21.856296
-10.0,2,21.863842
-10.0,1,21.870347
-10.0,1,21.87536
-44.4,1,21.880588
-10.0,1,21.886504
-43.8,2,21.894001
-10.0,1,21.899099
-47.1,2,21.907249
-10.0,4,21.921005
-10.0,2,21.929525
-10.0,3,21.943068
-42.9,3,21.955466
-48.6,1,21.960331
-10.0,1,21.965568
-10.0,1,21.972605
-54.0,4,21.988205
-45.0,2,21.996585
-45.3,1,22.003816
-10.0,2,22.012929
-10.0,2,22.022162
-10.0,3,22.033242
-38.4,2,22.043291
-10.0,1,22.049273
-10.0,1,22.055655
-10.0,1,22.061474
-67.2,1,22.066911
-10.0,1,22.074138
-51.0,2,22.08426
-10.0,2,22.092425
-10.0,1,22.097779
-10.0,2,22.106757
-54.0,1,22.111768
-64.8,3,22.123279
-10.0,1,22.130176
-10.0,1,22.140812
-10.0,1,22.146922
-10.0,2,22.157326
-10.0,1,22.163618
-10.0,1,22.17338
-33.6,3,22.188302
-10.0,1,22.193328
-10.0,5,22.209465
-10.0,1,22.214499
-10.0,1,22.219679
-10.0,1,22.224724
-43.2,1,22.22992
-10.0,1,22.234832
-10.0,1,22.239779
-10.0,1,22.244354
-10.0,2,22.251666
-10.0,2,22.258985
-10.0,1,22.265142
-10.0,1,22.273206
-10.0,1,22.27789
-10.0,1,22.282694
-10.0,1,22.289684
-25.8,1,22.295522
-46.8,1,22.300959
-48.0,3,22.311271
-53.7,2,22.323589
-47.7,4,22.341412
-10.0,1,22.350014
-25.2,1,22.358536
-43.2,1,22.364273
-10.0,1,22.371052
-32.1,1,22.400428
-10.0,1,22.408154
-49.2,2,22.418348
-39.0,1,22.425856
-10.0,1,22.431011
-10.0,1,22.438365
-10.0,1,22.445283
-10.0,2,22.458881
-44.4,1,22.465338
-10.0,2,22.477577
-10.0,1,22.485735
-10.0,2,22.495147
-10.0,1,22.504827
-78.6,1,22.5116
-38.7,1,22.51785
-10.0,1,22.524025
-10.0,2,22.531485
-78.6,1,22.537889
-54.9,1,22.542151
-70.8,1,22.546164
-10.0,1,22.551592
-10.0,3,22.563377
-56.7,1,22.568543
-54.9,1,22.575859
-10.0,3,22.588438
-10.0,3,22.59815
-10.0,1,22.604096
-10.0,3,22.614544
-10.0,3,22.62596
-10.0,1,22.63106
-87.0,1,22.641673
-10.0,2,22.655734
-43.2,1,22.661041
-10.0,1,22.667086
-48.3,2,22.685545
-10.0,1,22.697974
-10.0,2,22.760323
-10.0,1,22.803399
-10.0,1,22.812767
-10.0,1,22.817431
-10.0,1,22.823557
-44.4,1,22.828138
-10.0,3,22.837059
-10.0,3,22.851275
-10.0,4,22.866049
-42.9,2,22.875205
-45.3,1,22.882066
-10.0,1,22.887992
-10.0,1,22.893322
-10.0,2,22.902657
-10.0,3,22.915743
-10.0,2,22.925656
-10.0,1,22.930745
-38.7,1,22.936679
-53.4,1,22.941988
-44.1,2,22.949701
-10.0,2,22.95924
-36.9,1,22.966992
-61.8,3,22.979573
-44.4,2,22.990316
-10.0,1,22.998894
-10.0,1,23.008628
-48.3,2,23.026717
-41.1,1,23.040022
-10.0,3,23.056433
-93.3,1,23.064807
-10.0,1,23.071028
-10.0,3,23.081243
-10.0,3,23.094383
-48.6,4,23.106519
-10.0,1,23.113876
-10.0,1,23.118816
-10.0,1,23.126494
-38.7,1,23.131822
-10.0,1,23.139852
-10.0,4,23.160033
-43.2,1,23.168296
-10.0,6,23.196704
-40.8,2,23.208895
-10.0,1,23.216513
-44.7,1,23.225018
-44.4,2,23.235689
-67.2,4,23.254019
-42.6,1,23.262169
-10.0,1,23.272712
-10.0,2,23.282593
-31.5,3,23.298111
-10.0,1,23.306343
-48.6,2,23.314484
-10.0,2,23.325492
-56.4,2,23.335016
-53.7,1,23.346735
-10.0,3,23.361853
-10.0,2,23.372905
-85.2,2,23.382374
-31.2,1,23.389558
-41.7,2,23.3968
-41.1,1,23.406964
-10.0,1,23.411138
-10.0,1,23.415378
-38.4,1,23.421266
-10.0,1,23.427806
-10.0,1,23.434454
-10.0,1,23.440203
-10.0,1,23.444308
-10.0,1,23.448938
-10.0,1,23.458481
-10.0,2,23.47171
-36.0,4,23.488276
-10.0,3,23.501444
-10.0,1,23.505929
-10.0,1,23.510255
-40.2,1,23.514686
-30.6,1,23.520259
-10.0,1,23.528395
-33.6,1,23.536902
-54.3,3,23.547776
-44.4,1,23.555354
-10.0,1,23.56151
-10.0,1,23.569856
-35.7,1,23.575128
-10.0,1,23.580277
-10.0,1,23.588353
-10.0,5,23.615109
-10.0,1,23.622126
-10.0,2,23.630904
-10.0,4,23.649324
-10.0,2,23.658777
-28.8,1,23.666041
-10.0,1,23.677503
-34.8,4,23.692136
-10.0,5,23.713231
-10.0,1,23.723164
-43.2,1,23.760101
-10.0,2,23.770589
-10.0,3,23.786361
-38.7,1,23.792886
-10.0,3,23.805631
-10.0,1,23.810978
-10.0,1,23.817777
-10.0,1,23.826065
-54.0,1,23.831262
-39.9,2,23.845317
-10.0,2,23.85601
-10.0,2,23.866672
-10.0,1,23.879795
-61.5,1,23.890771
-44.7,1,23.896624
-10.0,2,23.906907
-10.0,1,23.913583
-69.6,1,23.924395
-47.4,1,23.930171
-38.1,2,23.940645
-10.0,2,23.954476
-10.0,1,23.959742
-38.7,1,23.964861
-48.3,2,23.974886
-10.0,1,23.981879
-10.0,2,23.993065
-10.0,1,23.99862
-68.7,4,24.019966
-10.0,1,24.025857
-10.0,1,24.031731
-10.0,1,24.045992
-10.0,1,24.076801
-10.0,1,24.284521
-53.7,1,24.293921
-10.0,1,24.309693
-10.0,1,24.320747
-49.8,1,24.32806
-10.0,1,24.333039
-10.0,2,24.34066
-61.2,2,24.354275
-10.0,1,24.358804
-48.6,1,24.363249
-64.8,1,24.37143
-10.0,1,24.384034
-10.0,10,24.434767
-10.0,1,24.43995
-46.5,2,24.447664
-10.0,1,24.456117
-10.0,2,24.46187
-10.0,1,24.465823
-10.0,2,24.475417
-10.0,1,24.481123
-93.0,2,24.490362
-10.0,2,24.497181
-10.0,1,24.504571
-10.0,1,24.508569
-10.0,1,24.512252
-10.0,2,24.522409
-10.0,1,24.529492
-41.4,1,24.539928
-10.0,1,24.545836
-10.0,2,24.55619
-10.0,1,24.562998
-93.0,2,24.572837
-10.0,1,24.577148
-35.1,3,24.590334
-10.0,1,24.594915
-10.0,1,24.601722
-42.0,1,24.608548
-42.0,4,24.622013
-10.0,3,24.633994
-43.2,1,24.63959
-10.0,1,24.644076
-43.2,1,24.649949
-10.0,4,24.664321
-10.0,1,24.670173
-44.4,1,24.674577
-30.9,1,24.679163
-10.0,2,24.690837
-44.7,1,24.695071
-10.0,1,24.699033
-92.7,3,24.709146
-63.9,4,24.724317
-10.0,1,24.728982
-10.0,1,24.735175
-62.1,1,24.743293
-43.5,1,24.751786
-41.1,1,24.757217
-10.0,2,24.765872
-28.8,1,24.773273
-53.1,2,24.784167
-10.0,4,24.798112
-10.0,1,24.808801
-10.0,3,24.823797
-10.0,3,24.838315
-10.0,1,24.84458
-30.9,1,24.853094
-10.0,3,24.864623
-10.0,4,24.88175
-10.0,1,24.892354
-48.6,1,24.897856
-86.4,3,24.91179
